               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1175,            0.077116,                   0,             0.21371,             0.31783,             0.14751,            0.034717,             0.10154,            0.078598,                   0,              0.0703,              0.0033,              0.0033
                   1,            0.084967,            0.085236,                   0,             0.40292,             0.49261,             0.38124,              0.1047,            0.071427,            0.084014,                   0,            0.037017,           0.0033498,           0.0033498
